# {"analyzer":"char_wb","feature_count":30000,"format":"armorer_native_linear_tfidf_v1","intercepts":[-1.1839083824695178,-7.725111325800931,-5.398444811609162,-5.926114894318232,-5.984136354105322,-5.46617221122413],"labels":["prompt_injection","system_prompt_extraction","data_exfiltration","sensitive_data_request","safety_bypass","destructive_command"],"lowercase":true,"model_name":"char-wb-public-distill-30k-v1","ngram_range":[3,5],"norm":"l2","smooth_idf":true,"source_model":"models/semantic_experiments/char-wb-public-distill-30k-v1/semantic_classifier.joblib","sublinear_tf":false,"threshold":0.65,"token_pattern":"(?u)\\b\\w\\w+\\b","use_idf":true}
# term	idf	coef_prompt_injection	coef_system_prompt_extraction	coef_data_exfiltration	coef_sensitive_data_request	coef_safety_bypass	coef_destructive_command
ormal	4.1158864086	-0.884464975139	-0.0814721435467	1.42935376474	0.289794437844	1.09022143055	0.434917642347
orman	4.91340903075	0.111916597637	-0.024781051676	-0.0372464439431	-0.0619826066668	-0.0221697906852	-0.0401191332424
ormat	3.1055133303	1.22186018295	-0.325616863954	-0.145649081112	1.52802994964	-0.409990334899	-0.378068010508
orme	4.58380967342	-0.695505642042	-0.0473017455823	-0.0543702861308	-0.0626286219294	-0.0364313376321	-0.0288873609428
ormer	5.31332449815	-0.655356582606	-0.0440103621513	-0.0371632901421	-0.0540017182467	-0.0227309851276	-0.0219946705508
orms	4.97430123974	-0.0275843363213	-0.0344399484046	-0.0439044094235	-0.0553775386543	-0.0285467882262	-0.0305479204477
orn	4.41170018123	-0.69514594146	-0.0459189343962	-0.0551641893531	-0.106655610447	-0.0531118739309	-0.0608168969682
orni	5.35505154238	-0.542518182646	-0.0136945499174	-0.0199409521404	-0.0397276779611	-0.0312757174837	-0.0344482513621
oro	4.95716054043	-0.356116240616	-0.0307350722093	-0.0456299600527	-0.0502256131386	-0.0223221693621	-0.0343644211004
orp	4.82184183723	0.513070766084	-0.0292604066577	-0.0409175219296	-0.0253822359643	-0.0578132958221	-0.0348648355287
orpo	5.11789215935	0.393765151688	-0.0252592274009	-0.0338811061719	-0.0224074007996	-0.056168039222	-0.0297573339267
orpor	5.13484171766	0.400281707381	-0.025276624343	-0.0338189365229	-0.0224011554485	-0.0562059893145	-0.0296583667317
orq	6.87659076632	0.0111827236256	-0.00090153063573	-0.0011166018287	-0.000913149650269	-0.000726596180871	-0.000851048133101
orqu	7.02769730376	0.0113809587883	-0.000915913307344	-0.00112634389422	-0.000919923844758	-0.000730059065263	-0.000857442543892
orque	7.05647626831	0.0114217529668	-0.000919316285163	-0.00112993552117	-0.000922926203567	-0.000732043672479	-0.000859995531474
orr	3.9697563487	0.0636330136712	-0.132674113575	-0.0829226720036	-0.163706072391	-0.112076827045	-0.0813412656555
orre	4.46821841946	0.124519727599	-0.0981990087802	-0.0543948243923	-0.143078528484	-0.0902608019966	-0.0512347764969
orrec	4.78578115981	0.223100657102	-0.0921843435343	-0.0506735090568	-0.13707142101	-0.0753820713557	-0.0497343579675
ors	3.47437764053	-0.634395966454	-0.187998646291	-0.298433356235	-0.365192392464	-0.463117332872	0.647983177923
ors 	4.16569907761	-0.268078411904	-0.0868188085214	-0.083038305603	-0.108817056922	-0.0811642722491	-0.110940842097
ors.	5.09710138968	-0.47746020268	-0.104462584566	-0.258148701173	-0.298437806042	-0.517177948137	1.16214735346
orse	5.49488006486	-0.111098810684	-0.0216033007284	-0.0252088957358	-0.0234052605466	-0.0152769812814	-0.0263138860341
ort	2.68952622	-0.390327027612	0.237297920226	1.40852213298	-0.495335542239	-0.373634984362	-0.324461982635
ort 	3.30397111832	0.284953999893	0.554187071566	1.55867878279	-0.228765590209	-0.209344008119	-0.17012716663
ort"	5.15534972188	0.000174787305992	-0.000761596178316	-0.00452813575294	-0.00252905445719	-0.00151231874225	-0.00344121655153
ort-	4.90743376756	0.01597286683	-0.00145493871755	-0.0159572849638	-0.00781617131974	-0.00236011097237	-0.0110846772495
ort-i	6.61516502843	0.00117854208465	-0.000303397393834	-0.000666462676349	-0.000627962334909	-0.000402674203814	-0.000700514736331
ort-t	6.29628458512	0.0268413522633	-0.000468595785155	-0.00535660243861	-0.000871947065533	-0.000710729428039	-0.00161240085858
ort.	4.90743376756	-0.0963462372334	-0.0128495378156	0.76283021498	-0.0418799874973	-0.0202812268453	-0.0197386741397
ort<	5.59464117673	0.00168295435572	-0.000278607407224	-0.000623370668201	-0.000525156392578	-0.000394654405997	-0.000743311658059
ort</	5.60313740456	0.00167041648595	-0.000277538942683	-0.000620498085185	-0.000522363838135	-0.00039204205453	-0.000739158470922
orta	3.87145165659	-0.143968195623	-0.109972333549	-0.0994015192001	-0.105259449013	-0.0930635887126	-0.0677028455187
ortan	4.14682680499	-0.0540023197961	-0.0934193501739	-0.0607100000886	-0.0816025704407	-0.0520401893549	-0.049735290995
ortc	5.32876882058	0.0254186812781	-0.00259561182361	-0.00366503426369	-0.00962310704935	-0.00372951911514	-0.00464002473802
ortcu	5.38478346213	0.0329910155412	-0.00247605477318	-0.0034621752004	-0.0092720844606	-0.0034873206111	-0.00434019024403
orte	4.71804504355	0.0831786640861	-0.0150952031124	-0.0172007521127	-0.0215916192746	-0.00936436265271	-0.0266650215208
orted	5.26350099346	-0.0254172871236	-0.00339885121681	-0.00996578385283	-0.0178171174477	-0.00493499003703	-0.0119980825717
orth	4.70614430806	0.215289844823	-0.0433375321557	-0.0411506634458	-0.121494266162	-0.0581427075326	-0.0237953160612
orth 	5.30822894572	-0.315225529752	-0.0282602341158	-0.0151782622778	-0.0131863479188	-0.0262070805637	-0.0130803691019
orti	4.8125105098	0.293260978104	-0.0181044974872	-0.025822228435	-0.0203276442294	-0.0167058249978	-0.0189183773832
ortin	5.52283219525	0.109068867878	-0.0110032914338	-0.012572411614	-0.0121124695135	-0.00703588095689	-0.00833551832305
ortp	9.41150783668	-0.0086724569917	-0.000247427412191	-0.00536118636017	-0.000514565370013	-0.00058466213908	-0.00105074598933
ortpo	9.57856192134	0.00648418828254	-9.74397040576e-05	-0.00030422472155	-0.000317203172247	-0.000264591303891	-0.000304888091873
orts	4.25510858152	-0.283082157722	-0.0761112584154	-0.111254332571	-0.0841497183981	-0.0522701274739	-0.0598737864631
orts 	4.69095064562	-0.329726041988	-0.0616237621505	-0.0881699965829	-0.0496392968022	-0.0344427944838	-0.0426203712949
orts-	6.03628594142	0.00444850847966	-0.00107703532711	-0.00149610203316	-0.00203952972303	-0.00112006463039	-0.00124487820797
orts/	6.00010628484	0.00585235768212	-0.000396924191157	-0.00102894185511	-0.000883291115272	-0.000608096233989	-0.000851861644654
ortu	4.70405880157	-0.166172992298	-0.0230332572394	-0.0518527199875	-0.0332004924349	-0.0321452208128	-0.0243160105286
ortun	4.87643002751	-0.159799677466	-0.0140985589437	-0.0391844269638	-0.0298131857716	-0.0242391730805	-0.0205037045786
oru	5.63433577542	0.187108304008	-0.0142668035992	-0.0118857806978	-0.0139207505266	-0.0150990425947	-0.00946430623858
orw	4.83205001382	-0.17977855629	-0.353198612874	1.53044622704	-0.256394145734	-0.188877393977	-0.229290396774
orwa	4.89811561458	-0.173016002393	-0.357702637004	1.55434733092	-0.259582282265	-0.190940615971	-0.231965443411
orwar	4.9589510512	-0.149151267784	-0.361631722652	1.57744075693	-0.262127635112	-0.192185458431	-0.233894368189
ory	2.96286189962	-0.796208611537	-1.02902242952	-0.395345679055	1.46829054336	-0.521681191809	1.24301751821
ory 	3.31256962357	-0.226809444564	-0.694319691689	0.149766971506	-0.130430108272	-0.174097330196	1.07049885951
ory-	5.50411089964	0.0705977982234	-0.00137033001922	-0.0022792163541	-0.00246557239028	-0.0017070272123	-0.00239749825197
ory.	4.88388347817	-0.63235559431	-0.628261396568	-0.799462360882	2.82666358118	-0.551312819801	0.604554394718
ory. 	5.08788473458	-0.629844858801	-0.553455222607	-0.758221955463	2.72232071579	-0.456633841388	0.502178280013
os 	4.1986645678	0.367894781494	-0.0809152768108	-0.071716013372	-0.0695334172071	-0.0396179943753	-0.0590091008938
os,	5.29309624837	-0.192329711797	-0.0106576465628	-0.0143168603859	-0.0124710742724	-0.0127641975149	-0.0166806275969
os, 	5.31204817379	-0.193553025353	-0.010679838186	-0.0143242260301	-0.012492880122	-0.012775799648	-0.0167109234508
os-	5.14666345663	0.00504331815362	-0.000835730919309	-0.000812191438723	-0.000836006418182	-0.0152057426835	-0.000828574230228
os.	5.23593783453	0.127737610234	-0.0235809930264	-0.0181555223386	-0.0184390746966	-0.0139891653517	-0.0115687883261
os. 	5.76585711712	0.0732691097097	-0.0129446220667	-0.0113946774565	-0.0142138453053	-0.0136364590304	-0.00822892845282
os<	5.04400930257	0.00529062624206	-0.00107906319734	-0.00182797475173	-0.00166606520206	-0.00124940071124	-0.00194202148521
os</	5.04498538854	0.0052837691302	-0.00107752941719	-0.00182488329248	-0.0016626716847	-0.00124637157727	-0.00193921226602
os</s	5.63433577542	0.00213901508728	-0.000539433612357	-0.000970613153824	-0.000799792498357	-0.000675444342609	-0.000954054119414
os=	8.88541474078	0.00725955918831	-0.000141726579462	-0.000495492371291	-0.000461380335265	-0.000395333540903	-0.000444176956864
osa	5.26959485754	-0.361843636864	-0.0138578031019	-0.0249102077468	-0.032591564046	-0.0238071015857	-0.0302305598784
osc	5.79644054049	0.536137233626	-0.00920300125888	-0.00633099914999	-0.00688735316887	-0.00789193147108	-0.00656344458892
ose	2.93264377306	1.80102453869	0.445857511476	-0.398844330149	1.31816580922	0.397811627841	0.301233368455
ose 	3.28699278178	1.26525135901	0.760869457134	-0.280891401335	0.904691284641	0.617482426761	-0.0466233402122
ose-	5.37386930195	-0.0560644605299	-0.000992790088332	-0.00196645389772	-0.00215010936253	-0.00118222117042	-0.0022550449138
osed	4.47648065319	-0.236292514429	-0.136498474696	-0.105664562371	1.02766348453	-0.0705605035642	-0.057680344326
osed 	4.65130823619	0.0145391174386	-0.110962560606	-0.094366119391	1.11956063559	-0.0563903672167	-0.0504814025685
oses	4.88222234822	0.919210572996	-0.0782401172815	-0.053331534303	-0.0863278799579	-0.106497674998	0.687322243063
osh	5.91267198545	-0.174813502133	-0.0122566632623	-0.00948150356098	-0.00373717869737	-0.00406197538647	-0.00382988702028
osi	3.13471976554	-1.03326034693	-0.414076488647	-0.372426295311	-0.836396741229	-0.378628494912	0.38904584501
osin	4.50111795757	-0.413606030732	-0.339747834969	-0.212809143846	-0.795806388602	-0.168256324746	-0.13420898111
osing	4.51769450176	-0.374825240901	-0.340518125288	-0.213398979211	-0.798530955866	-0.168680855695	-0.134479857954
osit	3.3944130304	-1.15005063897	-0.164745708652	-0.224243517981	-0.270239750381	-0.265036841971	0.538649638515
ositi	3.50866435302	-1.43326448019	-0.0997735712448	-0.150155364026	-0.17970991688	-0.122761206847	-0.111259082322
osito	6.02581464155	-0.22091338503	-0.0545494831569	-0.114482870273	-0.117419534968	-0.225291103092	1.18636650456
oso	5.38478346213	-0.363568742852	-0.00683938226983	-0.0129481894476	-0.011655135794	-0.0101746067876	-0.0098366485259
osof	6.36698539896	-0.0123445141141	-0.000594923080074	-0.00155857233233	-0.00166154727006	-0.000941706500871	-0.00117065916871
osoft	6.44306770541	-0.0125751885922	-0.000592638289167	-0.00156146508404	-0.00166962967851	-0.000930138187325	-0.00117366641827
osp	4.8375901942	-0.402682466693	-0.012056931425	-0.0158349015678	-0.0119870978203	-0.011409969476	-0.0129662564133
ospa	5.87389859953	0.00797706165346	-0.000722128800497	-0.00428904189013	-0.00191767224566	-0.00168501576118	-0.00199209022395
ospac	5.89881495079	0.0079974295867	-0.000724154267092	-0.00430427602893	-0.00192337210198	-0.00168970129057	-0.00199819710074
oss	3.57445041253	0.984513397115	-0.159519854708	-0.150000230992	-0.273218044189	0.0650884990566	0.121331846533
oss 	4.62594102231	-0.561892481944	-0.0411971638799	-0.0239002466045	-0.0603721288027	0.297516542983	0.379268481995
ossi	4.20834681561	-0.119908124866	-0.0565595058881	-0.093725157509	-0.0850102777263	-0.138678670254	-0.131924109138
ossib	4.36659499323	-0.259561803599	-0.0462088217589	-0.0743817150032	-0.0768291065468	-0.125363556879	-0.123728698399
ost	3.20819404877	-0.375630374121	-0.106797247748	0.957708216585	-0.554518347233	-0.0692722327637	0.895914338258
ost 	3.67991067384	-0.000768930521395	-0.201695457788	0.463938149996	-0.409882669808	0.462038424476	-0.192792245262
ost-	5.39304797198	-0.152072858047	-0.00675655972747	-0.00967699783472	-0.0108679423041	-0.00785581940779	-0.01107145141
ost-a	6.36332908775	-0.0175998367141	-0.000747293433785	-0.00118847123287	-0.0015338056792	-0.000673027656986	-0.000980812046905
ost-c	6.11567097067	0.00726550006918	-0.000890749003732	-0.00152794528762	-0.00186114503878	-0.000979645440813	-0.00162992954882
ost-i	6.56481114229	-0.00292704360841	-0.000387335514031	-0.00174240406619	-0.00159110644626	-0.00173195613813	-0.00189560953441
ost-t	6.17736453968	0.00294792255303	-0.000733500790001	-0.00130163346455	-0.00157880597981	-0.000848043238243	-0.00112200971676
ost<	5.8828874241	0.00240100834147	-0.000380203350684	-0.0010638916573	-0.00104755378896	-0.000656675578901	-0.000847942211738
ost</	5.88514731206	0.00240082692114	-0.000380159876321	-0.00106384496053	-0.00104771545261	-0.000656415228059	-0.0008477368554
osta	5.73229029348	-0.251958391481	-0.0130891087442	-0.00810630834362	-0.01095734042	-0.00710466494482	-0.00869980721142
oste	4.85601282175	-0.0979061060047	-0.0119250184201	-0.0219893792321	-0.0131165600967	-0.0142468408255	-0.0206294866293
osted	5.96519001974	-0.0166373570466	-0.00448898970421	-0.00131688785743	-0.000902496053572	-0.00169640322764	-0.00154718712772
oster	5.45583606658	-0.0521694460699	-0.00805741548387	-0.020366589067	-0.0129566198113	-0.0136551598092	-0.0159068642887
osti	5.01991175099	1.04306060832	0.263965309002	0.388610094686	0.301809182919	-0.325029745912	-0.242202858314
ostr	6.14751157653	-0.10222116608	-0.000834054011442	-0.00293727063508	-0.0127290319175	-0.000998886367364	-0.00799991093494
osts	5.03140613041	-0.726870195398	-0.107067039983	-0.427504048052	-0.502585412599	-0.367639580436	2.06197008987
osu	5.23122084466	-0.648654369592	-0.101292595578	-0.0708972586492	-0.286370506584	-0.0946460227397	-0.0404380470603
ot 	2.36111848965	-0.0472922628987	0.573315878085	0.201570786324	1.07389582679	1.11254276792	0.472454273511
ot"	5.95059122032	-0.53850342301	0.927674482397	0.134052194585	0.342318599059	0.551859468047	-0.0236379569062
ot" 	6.07655984056	-0.00353258560915	-0.00116193161031	-0.00153630478977	-0.00471863190573	-0.00400766542358	-0.00299272334365
ot,	4.57156961852	1.14581509925	-0.0790613074244	-0.145035301303	-1.23165873843	-0.0938677498061	-0.0582204470715
ot, 	4.58134964758	1.12839541427	-0.0790658984913	-0.145009130205	-1.23290426194	-0.0931671035067	-0.0582759164914
ot-	6.13291277711	0.0130195287051	-0.0186275112976	-0.00250229699239	-0.00513130164501	-0.00237269016943	-0.00302111116971
ot.	4.65130823619	0.62304742201	-0.123732315543	-0.158645795426	-1.15677945165	-0.0965774999038	-0.0427009304917
ot. 	5.00854799234	0.641208961354	-0.131583594957	-0.168538617327	-1.243435028	-0.100490524232	-0.0401796942698
ot<	5.52283219525	0.00131381363588	-0.000171669832862	-0.000376048929657	-0.000337692240021	-0.000347927465967	-0.000476147575417
ot</	5.5244082397	0.00131373473591	-0.000171638411656	-0.00037600239885	-0.000337663437221	-0.000347788232171	-0.000476162773248
ota	4.04015450094	-0.144185279244	-0.0677404009938	-0.103069948831	-0.200317796955	-0.0734220335255	-0.0792146502247
otal	4.52987209498	-0.388228021584	-0.0274988725246	-0.0256474592703	-0.0267667056328	-0.0196003780948	-0.0177075372432
otal 	5.3457738085	-0.353993313657	-0.0191806903377	-0.0127566843016	-0.0100213121381	-0.0100542438563	-0.00897389078226
otat	5.54512611221	-0.209582549003	-0.0439738071146	-0.070548555794	-0.191028927131	-0.0459172800005	-0.0584782199932
ote	2.93595660146	-0.154892449775	0.577369910866	-0.0451325778219	0.662218796965	1.12362517326	1.01276465895
ote 	4.09225726046	-1.5551176184	1.21959553816	-0.387080815854	0.626858865178	1.2287008445	2.12480657486
ote-	5.81947820856	0.00053550700971	-0.000570843610542	-0.00274865406187	-0.00143680615773	-0.00182574808066	-0.00256114886932
ote-b	7.16427283877	0.00136239491229	-9.09665364716e-05	-0.000251246505713	-0.000207210778783	-0.000218046889851	-0.00021630185871
ote<	6.42738110925	0.00991990633894	-0.000243287534615	-0.000803912993269	-0.000592378011439	-0.000644911185506	-0.000563523198763
ote</	6.42738110925	0.00991990633894	-0.000243287534615	-0.000803912993269	-0.000592378011439	-0.000644911185506	-0.000563523198763
otec	4.45947996954	0.120906807902	-0.090341501627	-0.0528589789155	0.724803476302	-0.0658572089994	-0.0478292398926
otect	4.51137445774	0.130114722644	-0.0912172720075	-0.0532269114024	0.733431421969	-0.0664697058854	-0.0482179035035
oted	5.53551065351	-1.16057683647	-0.0385513510492	-0.148910503909	-0.0305184742312	-0.249461596331	-0.236540983188
oted-	7.14017528719	0.00238087258258	-0.000341775400641	-0.000646003594319	-0.000508603247215	-0.000510519900691	-0.000453747233793
otel	5.69419044724	0.322350501483	-0.011617843594	-0.0334573302824	-0.0647381866312	-0.0191016105722	-0.0937745833293
oten	4.40704540169	0.774574757462	-0.0507530986115	-0.0766264509553	-0.106560473865	-0.0625456038809	-0.0579035864933
otent	4.4470507363	0.707974354821	-0.0489692412809	-0.0764284308369	-0.10705515106	-0.0621179945046	-0.0554486739159
oter	4.12596401327	0.555661464131	-0.0945083432406	0.329708398752	-0.132188140558	-0.203334137703	-0.152455278826
oter"	4.77082201773	0.0136125882652	-0.0006486525225	-0.00185448384406	-0.0020416701024	-0.00235614393269	-0.00193829056935
oter-	4.48035984896	0.0405670582922	-0.00359155056529	-0.013720419848	-0.00992223554457	-0.00725474610234	-0.010858378817
otes	4.7760323012	0.509853715547	-0.150293470181	0.6957618524	0.144668087808	1.21560155893	-0.182213302614
oth	3.23149118303	-0.248314161931	-0.236546568039	-0.204091197441	-0.245605221897	-0.258736790169	-0.225787442851
oth 	4.59557815858	-0.792983702267	-0.0289829626775	-0.0391622179762	-0.0404164360772	-0.0319015604768	-0.0364587939119
othe	3.43574280768	0.788785801344	-0.176910477919	-0.170004877939	-0.213794720922	-0.231437197196	-0.189413517946
other	3.59051228933	0.91811345191	-0.152102418281	-0.141307182848	-0.184340510878	-0.17186013667	-0.126765874576
othi	5.08992555161	-0.632695215189	-0.0632830644327	-0.0180970141253	-0.0185013993692	-0.0217955242611	-0.0245497513689
othin	5.12421462509	-0.557261091444	-0.0617072319584	-0.017198981506	-0.0173325103044	-0.02110395171	-0.0217288005299
oti	3.20307259736	-0.527953201247	-0.283359137034	0.284612844102	1.74598570713	-0.354258014546	0.256151078589
otic	3.75470946579	-0.390336618785	-0.0930689108419	0.529312832229	0.891652648052	-0.12999328305	0.416755979441
otice	3.83993894203	-0.0166169012914	-0.0854508555186	0.568803875163	0.933235675059	-0.12143336889	0.456854267916
otif	4.05746470598	0.201876048311	-0.0374267320712	0.0961033214965	0.618519918034	-0.0724273127453	0.0538658028475
otifi	4.10438321427	0.210309213039	-0.0372356961148	0.0997156987332	0.630531805413	-0.0715083334083	0.0566388531504
otify	6.44702810663	0.0339099522428	-0.000734497222208	-0.00342472910937	-0.00732616434102	-0.00224875758692	-0.00221228921889
otin	5.06970241549	0.421390608901	-0.182817258808	-0.293433432002	0.915057331598	-0.211357236977	-0.113777679153
oting	5.11160941617	0.33711344434	-0.177382058329	-0.287716727966	0.924819545418	-0.210823578818	-0.112371355533
otio	4.58257890403	-0.85876455584	-0.058067655664	-0.0491631025979	-0.0630138072356	-0.0518955838006	-0.0597332240952
otion	4.58319409938	-0.85915028526	-0.0580593290992	-0.0488458867641	-0.061519770089	-0.0518807651425	-0.0597186372656
otiv	5.20796398249	-0.0232134292683	-0.02358273087	-0.0254729744758	-0.0309238922836	-0.0192025239482	-0.0276883835453
oto	3.75982870101	0.386616028538	-0.123278561789	-0.118013386811	-0.308875028615	-0.102120807804	-0.105661920618
oto 	5.88968246723	0.163477525332	-0.0019116936147	-0.0102952398438	-0.00399962235793	-0.00250978500953	-0.0132030283005
oto,	4.71663758378	0.014659534472	-0.000810368190584	-0.00264222891039	-0.00161699934945	-0.00121664450632	-0.00179139867611
oto, 	4.71734106604	0.0146577969306	-0.000810230497726	-0.00264222284143	-0.00161683162816	-0.00121640107406	-0.00179127657337
otoc	5.11789215935	0.825473016105	-0.141324477864	-0.109602709716	-0.364301827652	-0.0982644188579	-0.101542020629
otoco	5.12845191956	0.814057976937	-0.141402901215	-0.109725116272	-0.365008944055	-0.09817984944	-0.101578217783
otr	5.6738382184	0.00459676509998	-0.00209227243416	-0.0045557655591	-0.00525715774278	-0.00346734938732	-0.00455907782985
otra	6.67813982759	0.0391939476343	-0.000448238567233	-0.000966615472671	-0.00270663840047	-0.000977696738257	-0.000969583219219
otrac	9.08608543624	0.0159678133486	-0.000145820357284	-0.000547063109901	-0.000484466741123	-0.000441486011975	-0.000825872149153
ots	4.89811561458	-0.216569995661	0.394261042413	-0.036026607225	-0.048003020244	-0.0435336095747	-0.0230770274259
ots 	5.34973944489	0.209625616743	-0.0526844284937	-0.0269519085933	-0.0364651011864	-0.0336633573423	-0.0148253403988
ott	3.60428977477	-0.78253863452	-0.086444679667	-0.162796459384	-0.168387906254	-0.107162408129	-0.124744277467
otto	3.72845149254	0.208194519151	-0.0537297528862	-0.118140088586	-0.109774387037	-0.0815778613403	-0.098450759272
ottom	3.73792026397	0.352083217053	-0.0518901618327	-0.106900689	-0.100299287623	-0.0800276938412	-0.0965516087585
ou 	2.11160652522	1.08667472546	-0.215284156209	-0.746166101173	0.231724296163	-1.01844728068	-0.673863935699
ou'	4.40498354529	0.0388861065919	-0.174148142413	-0.0540100244798	-0.0926430686474	-0.0894050041159	-0.0478082561966
ou'l	5.66653891591	-0.461618138898	-0.00494082971623	-0.0131650552425	-0.00442918209014	-0.00353276062999	-0.00241269130822
ou'll	5.66653891591	-0.461618138898	-0.00494082971623	-0.0131650552425	-0.00442918209014	-0.00353276062999	-0.00241269130822
ou'r	4.73437483488	0.388484353092	-0.155994875301	-0.0327789932206	-0.0731553189604	-0.0633529549533	-0.0331424612335
ou're	4.73437483488	0.388484353092	-0.155994875301	-0.0327789932206	-0.0731553189604	-0.0633529549533	-0.0331424612335
ou'v	5.39859583642	-0.236155258341	-0.026615626496	-0.0127064266981	-0.0222977260842	-0.0255077881547	-0.0159192190938
ou've	5.39859583642	-0.236155258341	-0.026615626496	-0.0127064266981	-0.0222977260842	-0.0255077881547	-0.0159192190938
ou.	5.26593408469	-0.17735933078	-0.0913755177144	-0.0137297213287	-0.127545954517	-0.0189377475289	-0.0114145821119
ou. 	5.42394930711	-0.165200381553	-0.0932001956137	-0.0132963575398	-0.11392619639	-0.0169854384646	-0.0110272781381
ou<	5.20681521729	0.00265935829499	-0.000363184686601	-0.00080200448782	-0.000698699035859	-0.000556512794375	-0.000793854733678
ou</	5.20681521729	0.00265935829499	-0.000363184686601	-0.00080200448782	-0.000698699035859	-0.000556512794375	-0.000793854733678
ou</s	5.77392167695	0.00163604144817	-0.000231556656298	-0.000452777600585	-0.000423640425398	-0.000361634604232	-0.000262975835918
oub	4.65394676014	-0.837769848099	-0.187890038147	-0.282630557633	0.799683839054	-0.207052971105	-0.125511339156
oubl	4.94825576208	-0.197607176144	-0.167939122824	-0.285069989718	0.874637052671	-0.207262141071	-0.114505014543
ouble	4.97794755189	-0.34833765885	-0.168555708428	-0.286086632655	0.880217073966	-0.207517680828	-0.114741619799
ouc	5.30189580233	-0.385155939163	-0.0121434273188	-0.0152033591282	-0.0155864867964	-0.0137077762906	-0.013113251014
ouch	5.42823809138	-0.368916037497	-0.0120268992734	-0.0143826453994	-0.0152657556403	-0.0134185616937	-0.0125620223729
oud	4.81173681537	0.0630634418991	-0.0892984197173	1.04573053835	-0.143428455321	0.00426763531092	0.216106949397
oud 	5.59633465724	-0.271932593015	-0.0499410647771	1.30733521254	-0.0900183369686	-0.0491488601956	-0.0996897836537
oug	3.31880665003	-0.721256996685	-0.198093378324	-0.062650355799	-0.310214463749	-0.349811816226	0.0779045954363
ough	3.32946456519	-0.708086529077	-0.19667497926	-0.0620033619965	-0.31057388981	-0.350350640071	0.0786869169921
ough 	3.67518370895	-0.126104175486	-0.142149802986	-9.50364988065e-05	-0.267620070491	-0.307390236608	0.152299180435
ought	4.35968138544	-0.707403991438	-0.0687229351781	-0.0625235894158	-0.0653397143731	-0.0786578719781	-0.0581155402814
oul	2.47966050064	-0.191804429009	-0.655576910417	-0.513331808438	0.0448522109497	-0.424843944225	-0.419343043271
ould	2.50714291385	0.16224419449	-0.653515227067	-0.508373962008	0.0565903519228	-0.422176916267	-0.417370151095
ould 	2.54641920125	-0.13534398438	-0.64037274553	-0.495151495195	0.10207751848	-0.406873498189	-0.407565156532
ouldn	5.33919916286	0.364434908406	-0.0224500702091	-0.0221521642225	-0.0329970683871	-0.0160837944475	-0.0123647171554
oun	2.74494258693	-1.21387191478	-0.835221015145	0.491353768171	0.124524967766	0.433073161939	0.274151206553
ounc	4.8148351912	0.0672712216236	-0.0507790592421	-0.0601541554061	-0.0673356689534	-0.0411909667927	-0.0337610723865
ounce	4.97521157207	0.0669420492167	-0.0453855314531	-0.0518417127101	-0.0628478985222	-0.0394804169701	-0.0308906861235
ound	2.98589105601	-0.526322302551	-0.677889797663	-0.0838576396571	-0.292439757641	0.788799597763	0.0461696635979
ound 	3.79529633612	-1.1123781084	-0.555349770342	0.540729146477	-0.49988766961	1.10350446553	-0.326964778317
ound-	4.73867900222	0.0215212988761	-0.00402002067177	-0.0118691564247	-0.0103108368644	-0.00853308232904	-0.00983076813772
ound:	3.72244860358	0.365011758638	-0.0409196836685	-0.0827037838673	-0.0824029420096	-0.0583044397379	-0.0824689178152
ounda	5.25623703901	0.934932163164	-0.0661759875563	-0.0458474693085	-0.0769956005038	0.297680526268	0.42551436347
ounde	4.66123880439	0.112637130642	-0.206784182205	-0.582490167032	0.424828960022	-0.246157366945	0.263183185858
ounds	5.32876882058	-0.408999711491	-0.0083837669418	-0.0160482855916	-0.0207520049087	-0.0129230315259	-0.0223089811648
oung	5.55972491163	-0.642355050351	-0.00789488926978	-0.0220325617066	-0.0118594087717	-0.0178581379713	-0.0135017872025
ount	3.3351013601	-0.255857688567	-0.213298421569	0.759361204297	0.543588994807	-0.299692113052	0.323256776451
ount 	3.69321575276	0.249184466694	-0.164162472451	0.98305379625	0.702874525838	-0.252749591025	0.230118577053
ount"	4.41325660178	0.0137285041638	-0.0030201302249	-0.00563389466446	-0.00608747402281	-0.00418828698169	-0.00678994285643
ount-	4.52637762433	0.00826935087796	-0.0056082821006	0.0427341200267	0.176142554499	-0.0120094070999	0.28799453697
ount/	4.07323038541	0.0383634742737	-0.0013111291112	-0.00604626459367	-0.00590171655334	-0.00248294154076	-0.00417696429293
ount<	5.09916112264	0.0223272991566	-0.000527169497236	-0.00236614503739	-0.00185698724879	-0.000901573602655	-0.00155524183682
ounte	5.224186818	0.209467193025	-0.0155016543277	-0.0186604270829	-0.035181008876	-0.0160048001628	-0.0218455014766
ountr	5.01991175099	-0.278990580737	-0.00996757041465	-0.0510750500202	-0.057229464271	-0.020209056478	-0.02793646459
ounts	4.52579639793	0.0921552285873	-0.00717474566124	-0.0398386252363	-0.0955888990415	-0.00857556172237	-0.0207376545241
oup	4.1432532455	-0.397042982281	-0.0181007645065	-0.0390962653271	-0.0184619916496	-0.0401504831989	-0.0543396547384
oup 	4.94471593538	-0.266438428126	-0.0123195676488	-0.0268846663122	-0.0128141175424	-0.0292601365933	-0.0491405907013
